	speaker	language	proficiency	level
725	xcsixi	jawa	understanding	-1
726	xcsixi	jawa	understanding	-1
727	xcsixi	jawa	understanding	-1
728	xcsixi	jawa	understanding	-1
729	xcsixi	jawa	understanding	-1
730	xcsixi	jawa	understanding	-1
731	xcsixi	jawa	understanding	-1
732	xcsixi	jawa	understanding	-1
733	xcsixi	jawa	understanding	-1
734	xcsixi	jawa	understanding	-1
735	xcsixi	jawa	understanding	-1
736	oovpzc	jawa	understanding	1
737	oovpzc	indonesia	understanding	1
738	oovpzc	inggris	understanding	-1
739	oovpzc	daerah banjar	understanding	1
740	oovpzc	daerah banjar	understanding	1
741	oovpzc	daerah banjar	understanding	1
742	oovpzc	daerah banjar	understanding	1
743	oovpzc	daerah banjar	understanding	1
744	oovpzc	daerah banjar	understanding	1
745	oovpzc	daerah banjar	understanding	1
746	oovpzc	daerah banjar	understanding	1
747	oovpzc	daerah banjar	understanding	1
748	oovpzc	daerah banjar	understanding	1
749	oovpzc	daerah banjar	understanding	1
750	gowzbp	jawa	understanding	2
751	gowzbp	jawa ngapak	understanding	1
752	gowzbp	sunda	understanding	-2
753	gowzbp	jawa krama	understanding	1
754	gowzbp	jawa krama	understanding	1
755	gowzbp	jawa krama	understanding	1
756	gowzbp	jawa krama	understanding	1
757	gowzbp	jawa krama	understanding	1
758	gowzbp	jawa krama	understanding	1
759	gowzbp	jawa krama	understanding	1
760	gowzbp	jawa krama	understanding	1
761	gowzbp	jawa krama	understanding	1
762	gowzbp	jawa krama	understanding	1
763	gowzbp	jawa krama	understanding	1
764	gyrozg	madura	understanding	1
765	gyrozg	indonesia	understanding	2
766	gyrozg	jawa	understanding	1
767	gyrozg	inggris	understanding	0
768	gyrozg	inggris	understanding	0
769	gyrozg	inggris	understanding	0
770	gyrozg	inggris	understanding	0
771	gyrozg	inggris	understanding	0
772	gyrozg	inggris	understanding	0
773	gyrozg	inggris	understanding	0
774	gyrozg	inggris	understanding	0
775	gyrozg	inggris	understanding	0
776	gyrozg	inggris	understanding	0
777	gyrozg	inggris	understanding	0
778	kcbykl	jawa	understanding	1
779	kcbykl	indonesia	understanding	1
780	kcbykl	inggris	understanding	-1
781	kcbykl	jepang	understanding	-1
782	kcbykl	jepang	understanding	-1
783	kcbykl	jepang	understanding	-1
784	kcbykl	jepang	understanding	-1
785	kcbykl	jepang	understanding	-1
786	kcbykl	jepang	understanding	-1
787	kcbykl	jepang	understanding	-1
788	kcbykl	jepang	understanding	-1
789	kcbykl	jepang	understanding	-1
790	kcbykl	jepang	understanding	-1
791	kcbykl	jepang	understanding	-1
792	gaklxb	jawa	understanding	1
793	gaklxb	indonesia	understanding	2
794	gaklxb	inggris	understanding	0
795	gaklxb	arab	understanding	-2
796	gaklxb	arab	understanding	-2
797	gaklxb	arab	understanding	-2
798	gaklxb	arab	understanding	-2
799	gaklxb	arab	understanding	-2
800	gaklxb	arab	understanding	-2
801	gaklxb	arab	understanding	-2
802	gaklxb	arab	understanding	-2
803	gaklxb	arab	understanding	-2
804	gaklxb	arab	understanding	-2
805	gaklxb	arab	understanding	-2
806	quivqy	jawa	understanding	1
807	quivqy	indonesia	understanding	1
808	quivqy	inggris	understanding	1
809	quivqy	arab	understanding	1
810	quivqy	arab	understanding	1
811	quivqy	arab	understanding	1
812	quivqy	arab	understanding	1
813	quivqy	arab	understanding	1
814	quivqy	arab	understanding	1
815	quivqy	arab	understanding	1
816	quivqy	arab	understanding	1
817	quivqy	arab	understanding	1
818	quivqy	arab	understanding	1
819	quivqy	arab	understanding	1
820	umojts	jawa	understanding	1
821	umojts	inggris	understanding	0
822	umojts	indonesia	understanding	1
823	umojts	arab	understanding	0
824	umojts	arab	understanding	0
825	umojts	arab	understanding	0
826	umojts	arab	understanding	0
827	umojts	arab	understanding	0
828	umojts	arab	understanding	0
829	umojts	arab	understanding	0
830	umojts	arab	understanding	0
831	umojts	arab	understanding	0
832	umojts	arab	understanding	0
833	umojts	arab	understanding	0
834	vhqyou	jawa	understanding	-1
835	vhqyou	jawa ngoko	understanding	0
836	vhqyou	jawa krama alus	understanding	1
837	vhqyou	inggris	understanding	0
838	vhqyou	inggris	understanding	0
839	vhqyou	inggris	understanding	0
840	vhqyou	inggris	understanding	0
841	vhqyou	inggris	understanding	0
842	vhqyou	inggris	understanding	0
843	vhqyou	inggris	understanding	0
844	vhqyou	inggris	understanding	0
845	vhqyou	inggris	understanding	0
846	vhqyou	inggris	understanding	0
847	vhqyou	inggris	understanding	0
848	dkpjyp	jawa krama	understanding	2
849	dkpjyp	indonesia	understanding	2
850	dkpjyp	jawa ngoko	understanding	2
851	dkpjyp	inggris	understanding	0
852	dkpjyp	inggris	understanding	0
853	dkpjyp	inggris	understanding	0
854	dkpjyp	inggris	understanding	0
855	dkpjyp	inggris	understanding	0
856	dkpjyp	inggris	understanding	0
857	dkpjyp	inggris	understanding	0
858	dkpjyp	inggris	understanding	0
859	dkpjyp	inggris	understanding	0
860	dkpjyp	inggris	understanding	0
861	dkpjyp	inggris	understanding	0
862	tjxpqu	inggris	understanding	0
863	tjxpqu	inggris	understanding	0
864	tjxpqu	inggris	understanding	0
865	tjxpqu	inggris	understanding	0
866	tjxpqu	inggris	understanding	0
867	tjxpqu	inggris	understanding	0
868	tjxpqu	inggris	understanding	0
869	tjxpqu	inggris	understanding	0
870	tjxpqu	inggris	understanding	0
871	tjxpqu	inggris	understanding	0
872	tjxpqu	inggris	understanding	0
873	tjxpqu	inggris	understanding	0
874	tjxpqu	inggris	understanding	0
875	tjxpqu	inggris	understanding	0
876	ppufzj	inggris	understanding	0
877	ppufzj	inggris	understanding	0
878	ppufzj	inggris	understanding	0
879	ppufzj	inggris	understanding	0
880	ppufzj	inggris	understanding	0
881	ppufzj	inggris	understanding	0
882	ppufzj	inggris	understanding	0
883	ppufzj	inggris	understanding	0
884	ppufzj	inggris	understanding	0
885	ppufzj	inggris	understanding	0
886	ppufzj	inggris	understanding	0
887	ppufzj	inggris	understanding	0
888	ppufzj	inggris	understanding	0
889	ppufzj	inggris	understanding	0
890	hnrlwv	jawa tengah	understanding	1
891	hnrlwv	indonesia	understanding	2
892	hnrlwv	melayu	understanding	0
893	hnrlwv	jawa timur	understanding	0
894	hnrlwv	jawa timur	understanding	0
895	hnrlwv	jawa timur	understanding	0
896	hnrlwv	jawa timur	understanding	0
897	hnrlwv	jawa timur	understanding	0
898	hnrlwv	jawa timur	understanding	0
899	hnrlwv	jawa timur	understanding	0
900	hnrlwv	jawa timur	understanding	0
901	hnrlwv	jawa timur	understanding	0
902	hnrlwv	jawa timur	understanding	0
903	hnrlwv	jawa timur	understanding	0
904	qqlrth	melayu	understanding	0
905	qqlrth	indonesia	understanding	1
906	qqlrth	inggris	understanding	0
907	qqlrth	jawa	understanding	0
908	qqlrth	jawa	understanding	0
909	qqlrth	jawa	understanding	0
910	qqlrth	jawa	understanding	0
911	qqlrth	jawa	understanding	0
912	qqlrth	jawa	understanding	0
913	qqlrth	jawa	understanding	0
914	qqlrth	jawa	understanding	0
915	qqlrth	jawa	understanding	0
916	qqlrth	jawa	understanding	0
917	qqlrth	jawa	understanding	0
918	wetmod	indonesia	understanding	0
919	wetmod	jawa	understanding	1
920	wetmod	jawa	understanding	1
921	wetmod	jawa	understanding	1
922	wetmod	jawa	understanding	1
923	wetmod	jawa	understanding	1
924	wetmod	jawa	understanding	1
925	wetmod	jawa	understanding	1
926	wetmod	jawa	understanding	1
927	wetmod	jawa	understanding	1
928	wetmod	jawa	understanding	1
929	wetmod	jawa	understanding	1
930	wetmod	jawa	understanding	1
931	wetmod	jawa	understanding	1
932	ocxgmc	indonesia	understanding	2
933	ocxgmc	jawa	understanding	2
934	ocxgmc	inggris	understanding	1
935	ocxgmc	inggris	understanding	1
936	ocxgmc	inggris	understanding	1
937	ocxgmc	inggris	understanding	1
938	ocxgmc	inggris	understanding	1
939	ocxgmc	inggris	understanding	1
940	ocxgmc	inggris	understanding	1
941	ocxgmc	inggris	understanding	1
942	ocxgmc	inggris	understanding	1
943	ocxgmc	inggris	understanding	1
944	ocxgmc	inggris	understanding	1
945	ocxgmc	inggris	understanding	1
946	gpbfuk	jawa	understanding	1
947	gpbfuk	indonesia	understanding	1
948	gpbfuk	inggris	understanding	0
949	gpbfuk	jepang	understanding	0
950	gpbfuk	jepang	understanding	0
951	gpbfuk	jepang	understanding	0
952	gpbfuk	jepang	understanding	0
953	gpbfuk	jepang	understanding	0
954	gpbfuk	jepang	understanding	0
955	gpbfuk	jepang	understanding	0
956	gpbfuk	jepang	understanding	0
957	gpbfuk	jepang	understanding	0
958	gpbfuk	jepang	understanding	0
959	gpbfuk	jepang	understanding	0
960	lzjeed	jawa	understanding	2
961	lzjeed	indonesia	understanding	1
962	lzjeed	minang	understanding	-1
963	lzjeed	inggris	understanding	0
964	lzjeed	inggris	understanding	0
965	lzjeed	inggris	understanding	0
966	lzjeed	inggris	understanding	0
967	lzjeed	inggris	understanding	0
968	lzjeed	inggris	understanding	0
969	lzjeed	inggris	understanding	0
970	lzjeed	inggris	understanding	0
971	lzjeed	inggris	understanding	0
972	lzjeed	inggris	understanding	0
973	lzjeed	inggris	understanding	0
974	qvzcju	jawa	understanding	2
975	qvzcju	indonesia	understanding	2
976	qvzcju	inggris	understanding	1
977	qvzcju	sunda	understanding	1
978	qvzcju	sunda	understanding	1
979	qvzcju	sunda	understanding	1
980	qvzcju	sunda	understanding	1
981	qvzcju	sunda	understanding	1
982	qvzcju	sunda	understanding	1
983	qvzcju	sunda	understanding	1
984	qvzcju	sunda	understanding	1
985	qvzcju	sunda	understanding	1
986	qvzcju	sunda	understanding	1
987	qvzcju	sunda	understanding	1
988	jwiccr	jawa	understanding	1
989	jwiccr	indonesia	understanding	1
990	jwiccr	indonesia	understanding	1
991	jwiccr	indonesia	understanding	1
992	jwiccr	indonesia	understanding	1
993	jwiccr	indonesia	understanding	1
994	jwiccr	indonesia	understanding	1
995	jwiccr	indonesia	understanding	1
996	jwiccr	indonesia	understanding	1
997	jwiccr	indonesia	understanding	1
998	jwiccr	indonesia	understanding	1
999	jwiccr	indonesia	understanding	1
1000	jwiccr	indonesia	understanding	1
1001	jwiccr	indonesia	understanding	1
1002	ezmsgc	jawa	understanding	1
1003	ezmsgc	jawa	understanding	1
1004	ezmsgc	jawa	understanding	1
1005	ezmsgc	jawa	understanding	1
1006	ezmsgc	jawa	understanding	1
1007	ezmsgc	jawa	understanding	1
1008	ezmsgc	jawa	understanding	1
1009	ezmsgc	jawa	understanding	1
1010	ezmsgc	jawa	understanding	1
1011	ezmsgc	jawa	understanding	1
1012	ezmsgc	jawa	understanding	1
1013	ezmsgc	jawa	understanding	1
1014	ezmsgc	jawa	understanding	1
1015	ezmsgc	jawa	understanding	1
1016	dfbdcn	dialek pati	understanding	1
1017	dfbdcn	jawa	understanding	1
1018	dfbdcn	jawa	understanding	1
1019	dfbdcn	jawa	understanding	1
1020	dfbdcn	jawa	understanding	1
1021	dfbdcn	jawa	understanding	1
1022	dfbdcn	jawa	understanding	1
1023	dfbdcn	jawa	understanding	1
1024	dfbdcn	jawa	understanding	1
1025	dfbdcn	jawa	understanding	1
1026	dfbdcn	jawa	understanding	1
1027	dfbdcn	jawa	understanding	1
1028	dfbdcn	jawa	understanding	1
1029	dfbdcn	jawa	understanding	1
1030	dfbdcn	jawa	understanding	1
1031	rjaplo	jawa	understanding	2
1032	rjaplo	indonesia	understanding	2
1033	rjaplo	inggris	understanding	1
1034	rjaplo	inggris	understanding	1
1035	rjaplo	inggris	understanding	1
1036	rjaplo	inggris	understanding	1
1037	rjaplo	inggris	understanding	1
1038	rjaplo	inggris	understanding	1
1039	rjaplo	inggris	understanding	1
1040	rjaplo	inggris	understanding	1
1041	rjaplo	inggris	understanding	1
1042	rjaplo	inggris	understanding	1
1043	rjaplo	inggris	understanding	1
1044	rjaplo	inggris	understanding	1
1045	bpkgyw	jawa	understanding	1
1046	bpkgyw	indonesia	understanding	2
1047	bpkgyw	english	understanding	0
1048	bpkgyw	english	understanding	0
1049	bpkgyw	english	understanding	0
1050	bpkgyw	english	understanding	0
1051	bpkgyw	english	understanding	0
1052	bpkgyw	english	understanding	0
1053	bpkgyw	english	understanding	0
1054	bpkgyw	english	understanding	0
1055	bpkgyw	english	understanding	0
1056	bpkgyw	english	understanding	0
1057	bpkgyw	english	understanding	0
1058	bpkgyw	english	understanding	0
1059	qzezqy	jawa	understanding	2
1060	qzezqy	kromo	understanding	0
1061	qzezqy	melayu	understanding	2
1062	qzezqy	melayu	understanding	2
1063	qzezqy	melayu	understanding	2
1064	qzezqy	melayu	understanding	2
1065	qzezqy	melayu	understanding	2
1066	qzezqy	melayu	understanding	2
1067	qzezqy	melayu	understanding	2
1068	qzezqy	melayu	understanding	2
1069	qzezqy	melayu	understanding	2
1070	qzezqy	melayu	understanding	2
1071	qzezqy	melayu	understanding	2
1072	qzezqy	melayu	understanding	2
1073	qyckkr	jawa	understanding	0
1074	qyckkr	indonesia	understanding	1
1075	qyckkr	inggris	understanding	1
1076	qyckkr	jerman	understanding	-1
1077	qyckkr	jerman	understanding	-1
1078	qyckkr	jerman	understanding	-1
1079	qyckkr	jerman	understanding	-1
1080	qyckkr	jerman	understanding	-1
1081	qyckkr	jerman	understanding	-1
1082	qyckkr	jerman	understanding	-1
1083	qyckkr	jerman	understanding	-1
1084	qyckkr	jerman	understanding	-1
1085	qyckkr	jerman	understanding	-1
1086	qyckkr	jerman	understanding	-1
1087	qvdqdu	jawa krama	understanding	2
1088	qvdqdu	jawa ngoko	understanding	2
1089	qvdqdu	indonesia	understanding	2
1090	qvdqdu	inggris	understanding	1
1091	qvdqdu	inggris	understanding	1
1092	qvdqdu	inggris	understanding	1
1093	qvdqdu	inggris	understanding	1
1094	qvdqdu	inggris	understanding	1
1095	qvdqdu	inggris	understanding	1
1096	qvdqdu	inggris	understanding	1
1097	qvdqdu	inggris	understanding	1
1098	qvdqdu	inggris	understanding	1
1099	qvdqdu	inggris	understanding	1
1100	qvdqdu	inggris	understanding	1
1101	qvdqdu	inggris	understanding	1
1102	qyzkyf	jawa	understanding	2
1103	qyzkyf	indonesia	understanding	2
1104	qyzkyf	inggris	understanding	1
1105	qyzkyf	inggris	understanding	1
1106	qyzkyf	inggris	understanding	1
1107	qyzkyf	inggris	understanding	1
1108	qyzkyf	inggris	understanding	1
1109	qyzkyf	inggris	understanding	1
1110	qyzkyf	inggris	understanding	1
1111	qyzkyf	inggris	understanding	1
1112	qyzkyf	inggris	understanding	1
1113	qyzkyf	inggris	understanding	1
1114	qyzkyf	inggris	understanding	1
1115	qyzkyf	inggris	understanding	1
1116	mfvlmv	jawa	understanding	2
1117	mfvlmv	indonesia	understanding	2
1118	mfvlmv	inggris	understanding	0
1119	mfvlmv	arab	understanding	-1
1120	mfvlmv	arab	understanding	-1
1121	mfvlmv	arab	understanding	-1
1122	mfvlmv	arab	understanding	-1
1123	mfvlmv	arab	understanding	-1
1124	mfvlmv	arab	understanding	-1
1125	mfvlmv	arab	understanding	-1
1126	mfvlmv	arab	understanding	-1
1127	mfvlmv	arab	understanding	-1
1128	mfvlmv	arab	understanding	-1
1129	mfvlmv	arab	understanding	-1
1130	qdjrdf	indonesia	understanding	2
1131	qdjrdf	sunda	understanding	0
1132	qdjrdf	jawa	understanding	0
1133	qdjrdf	cina	understanding	1
1134	qdjrdf	cina	understanding	1
1135	qdjrdf	cina	understanding	1
1136	qdjrdf	cina	understanding	1
1137	qdjrdf	cina	understanding	1
1138	qdjrdf	cina	understanding	1
1139	qdjrdf	cina	understanding	1
1140	qdjrdf	cina	understanding	1
1141	qdjrdf	cina	understanding	1
1142	qdjrdf	cina	understanding	1
1143	qdjrdf	cina	understanding	1
1144	vllqxl	jawa	understanding	1
1145	vllqxl	indonesia	understanding	2
1146	vllqxl	inggris	understanding	1
1147	vllqxl	korea	understanding	0
1148	vllqxl	korea	understanding	0
1149	vllqxl	korea	understanding	0
1150	vllqxl	korea	understanding	0
1151	vllqxl	korea	understanding	0
1152	vllqxl	korea	understanding	0
1153	vllqxl	korea	understanding	0
1154	vllqxl	korea	understanding	0
1155	vllqxl	korea	understanding	0
1156	vllqxl	korea	understanding	0
1157	vllqxl	korea	understanding	0
1158	efxqkj	rembangan	understanding	1
1159	efxqkj	rembangan	understanding	1
1160	efxqkj	rembangan	understanding	1
1161	efxqkj	rembangan	understanding	1
1162	efxqkj	rembangan	understanding	1
1163	efxqkj	rembangan	understanding	1
1164	efxqkj	rembangan	understanding	1
1165	efxqkj	rembangan	understanding	1
1166	efxqkj	rembangan	understanding	1
1167	efxqkj	rembangan	understanding	1
1168	efxqkj	rembangan	understanding	1
1169	efxqkj	rembangan	understanding	1
1170	efxqkj	rembangan	understanding	1
1171	efxqkj	rembangan	understanding	1
1172	smamno	semarang	understanding	1
1173	smamno	klaten	understanding	-1
1174	smamno	klaten	understanding	-1
1175	smamno	klaten	understanding	-1
1176	smamno	klaten	understanding	-1
1177	smamno	klaten	understanding	-1
1178	smamno	klaten	understanding	-1
1179	smamno	klaten	understanding	-1
1180	smamno	klaten	understanding	-1
1181	smamno	klaten	understanding	-1
1182	smamno	klaten	understanding	-1
1183	smamno	klaten	understanding	-1
1184	smamno	klaten	understanding	-1
1185	smamno	klaten	understanding	-1
1186	oncyac	jawa	understanding	1
1187	oncyac	indonesia	understanding	2
1188	oncyac	inggris	understanding	1
1189	oncyac	inggris	understanding	1
1190	oncyac	inggris	understanding	1
1191	oncyac	inggris	understanding	1
1192	oncyac	inggris	understanding	1
1193	oncyac	inggris	understanding	1
1194	oncyac	inggris	understanding	1
1195	oncyac	inggris	understanding	1
1196	oncyac	inggris	understanding	1
1197	oncyac	inggris	understanding	1
1198	oncyac	inggris	understanding	1
1199	oncyac	inggris	understanding	1
1200	czhpmt	semarang	understanding	2
1201	czhpmt	jawa	understanding	2
1202	czhpmt	jawa	understanding	2
1203	czhpmt	jawa	understanding	2
1204	czhpmt	jawa	understanding	2
1205	czhpmt	jawa	understanding	2
1206	czhpmt	jawa	understanding	2
1207	czhpmt	jawa	understanding	2
1208	czhpmt	jawa	understanding	2
1209	czhpmt	jawa	understanding	2
1210	czhpmt	jawa	understanding	2
1211	czhpmt	jawa	understanding	2
1212	czhpmt	jawa	understanding	2
1213	czhpmt	jawa	understanding	2
1214	czhpmt	jawa	understanding	2
1215	tkwwcb	jawa	understanding	1
1216	tkwwcb	indonesia	understanding	1
1217	tkwwcb	inggris	understanding	1
1218	tkwwcb	inggris	understanding	1
1219	tkwwcb	inggris	understanding	1
1220	tkwwcb	inggris	understanding	1
1221	tkwwcb	inggris	understanding	1
1222	tkwwcb	inggris	understanding	1
1223	tkwwcb	inggris	understanding	1
1224	tkwwcb	inggris	understanding	1
1225	tkwwcb	inggris	understanding	1
1226	tkwwcb	inggris	understanding	1
1227	tkwwcb	inggris	understanding	1
1228	tkwwcb	inggris	understanding	1
1229	jnfnzi	indonesia	understanding	2
1230	jnfnzi	jawa	understanding	2
1231	jnfnzi	inggris	understanding	1
1232	jnfnzi	inggris	understanding	1
1233	jnfnzi	inggris	understanding	1
1234	jnfnzi	inggris	understanding	1
1235	jnfnzi	inggris	understanding	1
1236	jnfnzi	inggris	understanding	1
1237	jnfnzi	inggris	understanding	1
1238	jnfnzi	inggris	understanding	1
1239	jnfnzi	inggris	understanding	1
1240	jnfnzi	inggris	understanding	1
1241	jnfnzi	inggris	understanding	1
1242	jnfnzi	inggris	understanding	1
1243	sqvlnm	jawa	understanding	1
1244	sqvlnm	indonesia	understanding	1
1245	sqvlnm	inggris	understanding	1
1246	sqvlnm	inggris	understanding	1
1247	sqvlnm	inggris	understanding	1
1248	sqvlnm	inggris	understanding	1
1249	sqvlnm	inggris	understanding	1
1250	sqvlnm	inggris	understanding	1
1251	sqvlnm	inggris	understanding	1
1252	sqvlnm	inggris	understanding	1
1253	sqvlnm	inggris	understanding	1
